4000 4
874,344,261,31
2945,1472,746,194
355,75,77,14
813,241,80,25
3140,1374,381,190
596,191,74,53
429,110,81,9
2625,910,235,550
181,51,49,5
1544,670,167,147
1983,887,211,181
1515,317,170,79
149,36,29,7
2351,391,198,346
2729,1366,313,213
465,140,53,45
1210,422,229,53
586,275,52,92
1234,274,91,123
2890,597,923,158
724,278,144,30
603,276,72,129
212,49,43,17
603,310,78,35
370,70,30,12
1392,565,312,24
1275,457,135,191
503,221,38,60
2613,1444,214,317
1575,404,344,35
2917,1143,251,196
2382,783,762,88
2544,1010,505,67
380,69,81,18
877,472,63,132
838,288,184,23
1169,442,128,26
82,13,11,8
1844,169,316,46
3071,1540,579,204
1435,521,86,112
359,119,37,15
1906,558,169,310
1529,603,244,111
1732,638,221,74
712,179,73,90
2832,1093,267,545
1879,832,218,232
1237,497,157,170
988,276,92,69
2275,881,407,119
165,45,21,5
1208,572,226,51
2081,813,196,296
1714,439,521,47
3023,1443,1008,158
640,468,41,109
2121,1241,152,359
2479,1161,222,287
1293,640,127,173
562,152,48,78
720,226,163,18
561,161,61,33
1033,332,129,76
2288,1067,259,105
1360,566,323,46
2818,1618,342,173
1729,664,496,72
1913,639,437,90
2740,1293,378,298
2841,1077,267,198
1572,661,350,18
1477,465,113,187
1406,749,301,57
2820,1916,693,263
2459,1339,661,167
2664,1405,579,156
1532,645,217,52
2437,903,283,153
2508,1194,440,232
1534,604,158,105
100,31,15,5
1919,550,357,94
3001,1171,429,227
1700,424,190,86
534,126,107,12
1503,553,400,49
1355,497,360,46
1929,342,188,330
948,340,82,122
2152,726,185,437
1821,684,437,188
544,198,149,61
1277,486,288,127
534,170,54,79
2179,839,337,121
556,180,83,22
2641,1316,454,235
1292,393,272,95
1035,173,216,40
1096,338,196,44
2624,1273,268,225
2806,1978,571,259
425,252,51,66
1557,654,347,58
110,48,18,1
608,264,56,87
240,114,20,17
875,252,100,36
2758,721,1037,259
1441,518,177,75
2161,597,203,340
940,313,208,28
2963,1130,353,276
1928,738,359,145
542,153,62,37
257,57,49,7
534,144,135,16
1624,633,209,69
260,103,86,11
1259,510,128,164
2328,1337,655,244
442,193,51,35
41,18,16,2
613,262,168,41
2253,838,379,119
159,62,54,3
2380,862,244,452
1480,584,167,152
326,83,72,10
547,107,65,20
2919,1726,911,117
764,221,235,29
3343,1779,367,474
2083,878,711,107
2089,791,250,296
2502,1547,394,189
130,59,36,4
1768,651,433,46
228,69,73,6
874,396,83,144
698,188,125,18
1748,832,554,93
945,470,258,45
409,122,32,69
1340,465,118,178
1483,543,215,123
2792,1416,348,430
632,91,186,24
2517,1015,349,208
1726,778,401,66
2873,1394,667,272
549,238,129,22
1829,886,466,78
69,28,8,2
1279,632,154,72
154,46,19,7
578,93,163,13
1729,535,291,218
269,59,48,13
1739,828,433,74
1843,698,245,150
854,313,101,140
2765,1185,457,137
967,437,176,59
199,72,24,12
3004,1470,605,157
2876,1434,278,218
1048,144,197,27
115,27,6,28
882,372,71,88
1603,587,179,113
2789,1400,239,506
1703,713,378,118
1197,599,385,79
999,243,290,32
341,144,24,28
1445,397,393,22
2735,1184,445,170
815,231,99,101
2508,895,276,354
1833,686,189,71
1174,317,166,150
2754,1072,432,333
585,216,50,52
1155,372,205,56
1828,452,508,130
708,147,78,15
918,406,266,43
320,187,83,3
2999,1699,283,279
794,239,286,14
1541,597,292,48
120,48,47,8
2494,1470,231,476
1832,644,267,54
3096,1801,721,153
921,373,247,46
1831,654,163,105
565,224,138,20
1141,445,253,29
2048,899,734,84
1679,584,189,275
608,214,78,97
116,6,18,4
1588,950,282,92
838,192,187,14
189,94,40,15
301,93,69,10
2114,594,487,87
283,111,113,6
1379,393,249,70
89,18,20,2
1309,702,145,226
2252,1333,633,126
2637,857,317,269
2456,1581,223,496
217,60,63,10
738,207,69,108
160,30,31,10
2959,1446,333,249
979,476,112,53
1729,556,277,92
1948,1134,430,104
2095,738,127,343
2491,1447,177,251
1247,545,201,68
2303,910,606,93
2654,1194,368,103
1035,289,187,54
2270,800,220,342
2095,1264,520,137
1776,448,183,391
2668,1256,399,435
130,62,32,6
330,135,82,14
207,74,75,4
1552,474,136,77
1837,892,150,95
2221,724,252,138
2922,1393,627,160
29,4,5,2
889,330,145,72
1169,722,133,230
91,14,23,7
648,290,127,19
1121,469,95,89
2526,1678,759,166
535,186,78,19
1853,796,316,107
859,180,89,160
383,140,62,21
2896,1399,356,472
2124,667,784,64
314,109,33,24
1667,704,130,228
314,88,92,12
575,202,66,45
3175,1567,472,153
2150,1237,284,370
2210,832,348,124
804,296,135,23
261,86,90,20
2195,1276,405,110
82,25,20,3
2177,771,629,52
1773,358,465,139
2355,704,715,43
1217,473,109,85
918,446,125,48
827,388,112,44
131,58,18,13
1221,487,378,32
355,105,87,8
2243,931,222,413
300,149,35,42
2406,1235,555,84
675,207,144,32
1415,839,286,40
2081,1387,373,172
359,77,121,1
67,8,18,3
1497,622,168,105
2500,1146,266,445
2018,899,259,104
685,157,115,29
1240,636,355,80
730,309,121,34
877,263,117,58
1808,788,155,158
224,37,59,7
733,397,72,112
472,78,48,27
977,254,276,31
766,195,221,22
2082,1156,234,183
592,194,157,21
1016,532,252,36
405,134,45,16
334,136,31,21
193,80,14,12
2079,804,294,90
1405,548,192,61
1848,931,365,53
1557,733,314,52
533,243,102,17
2949,1541,605,239
441,152,117,13
1321,595,201,52
1774,1259,382,140
1070,392,119,157
412,77,114,10
305,79,76,11
149,50,15,28
1781,503,262,140
473,240,27,104
1568,712,157,96
770,222,77,27
2102,669,202,605
618,145,59,40
582,235,68,23
2051,1022,275,146
1387,689,185,82
2059,748,692,32
181,19,24,2
1590,565,200,112
2851,1410,315,148
181,20,40,7
292,121,20,51
378,170,56,55
774,125,52,118
118,62,27,2
1549,461,156,45
837,210,84,30
2297,558,152,224
301,111,38,42
1386,560,133,71
2586,951,569,200
1865,780,177,201
396,100,118,17
586,202,84,18
241,63,55,10
1724,811,129,411
345,104,106,6
419,160,70,28
1661,653,207,101
978,362,92,62
1145,360,287,26
1722,735,173,242
138,27,35,11
106,27,27,2
991,432,216,8
2611,1476,1112,184
542,209,74,18
1387,390,395,84
1686,606,360,104
2287,745,684,42
2528,1368,238,513
2880,1268,327,782
418,127,50,10
2562,1098,329,215
1513,593,113,102
796,483,111,36
1754,607,217,62
88,20,8,6
2133,1075,255,419
159,51,22,25
373,53,75,4
82,32,23,2
314,131,57,11
2606,1131,317,574
1091,405,94,186
2847,1793,379,670
456,180,55,153
124,21,8,28
2135,1045,434,82
2086,943,197,149
1525,568,233,79
486,168,148,6
461,163,34,26
603,190,79,41
1382,708,128,96
1868,738,365,55
1087,541,207,45
1151,472,151,152
739,79,176,16
1363,611,351,78
1732,659,429,97
239,37,75,9
2232,1616,313,264
359,109,56,14
2112,1123,709,85
1799,555,160,468
1307,284,274,82
1537,488,208,123
325,31,85,23
662,182,39,51
2546,1850,527,231
1365,811,127,223
45,13,6,1
2162,1037,289,283
1508,350,121,170
191,51,18,45
1669,674,379,88
793,291,108,126
798,234,99,31
252,56,58,5
224,54,47,3
1398,648,121,127
781,400,108,34
231,60,53,6
1378,499,171,107
2196,879,212,290
160,42,26,3
2070,1113,785,104
712,274,82,77
934,356,226,32
268,88,44,42
874,304,278,8
1057,473,199,46
1757,660,159,88
243,62,26,31
555,218,120,25
940,512,107,216
136,96,18,6
779,230,92,131
1139,354,289,12
1809,639,221,441
1227,467,279,65
687,239,179,22
781,266,213,24
187,45,39,5
1923,1095,171,463
527,120,72,18
449,55,138,6
1717,634,251,88
357,84,26,58
825,292,180,20
701,291,87,142
1705,563,186,164
1431,306,233,49
69,14,20,1
2329,1239,632,257
803,160,188,46
1013,304,200,35
119,57,24,3
507,137,45,123
463,130,107,26
1792,799,234,289
364,55,49,35
503,225,92,30
98,23,27,3
1925,842,433,140
635,197,156,11
1682,956,155,221
107,40,25,5
186,70,45,4
161,32,47,3
1495,693,148,103
94,34,14,9
2239,701,425,84
1554,759,282,111
1882,702,140,148
713,228,109,117
1402,617,149,108
2134,705,328,115
1590,445,130,164
330,37,52,6
2230,1255,128,193
2010,695,408,67
1943,785,291,145
1661,614,166,104
2313,948,194,372
1037,240,208,60
229,77,15,31
2249,882,127,167
151,52,31,6
1560,840,130,141
2252,1036,318,128
2598,1440,662,299
397,208,95,23
2756,1289,757,240
2779,1038,423,433
698,170,57,32
1075,341,155,80
568,176,84,31
350,44,60,14
441,111,32,44
150,30,11,16
902,374,94,56
284,117,60,8
953,399,123,34
221,60,22,13
2025,704,455,117
2365,999,247,303
1206,377,255,33
802,242,188,71
1428,564,337,81
1627,636,142,333
1661,917,363,132
1243,375,132,61
68,2,21,4
2607,1169,854,108
1324,555,97,219
1423,522,212,420
1239,467,144,53
2184,1048,541,182
2678,1446,425,218
1156,262,123,115
1312,323,251,43
58,8,9,3
1092,467,241,54
2859,1455,283,471
2076,531,319,181
296,146,83,6
2200,869,294,143
1149,541,260,38
1783,729,302,150
256,57,88,7
705,305,218,31
2309,810,300,149
1618,821,390,112
690,197,130,31
1553,491,379,64
1855,891,226,85
158,7,14,10
2262,895,208,396
821,374,158,56
598,213,71,26
252,101,24,22
198,71,38,8
2446,1256,213,441
100,33,9,6
575,144,109,28
2619,1095,1071,35
899,214,334,21
2178,1096,684,96
1970,859,424,215
2057,988,165,208
847,338,133,41
355,65,111,22
1651,618,229,104
575,99,163,29
908,432,114,51
1560,754,294,153
2116,666,192,286
2040,588,293,263
1478,618,342,72
2252,760,223,324
2575,1245,270,216
342,91,51,16
85,14,16,2
1502,448,324,52
695,191,49,43
355,98,111,18
2937,1695,288,457
1974,629,246,245
533,352,102,16
633,137,134,50
2177,1298,203,121
488,109,86,9
327,82,39,52
897,280,79,120
2187,720,235,82
1426,636,140,59
1174,435,255,25
1663,944,468,50
2098,1010,348,178
1275,520,308,60
1964,646,626,43
527,206,122,32
109,32,20,7
763,206,62,122
1339,530,129,160
399,75,94,15
873,339,307,34
2638,781,342,704
1089,350,254,51
2337,784,303,75
2752,1080,558,359
270,89,15,36
2497,1465,210,454
1298,393,168,42
1886,939,322,198
1779,758,173,323
1412,1002,263,319
2059,915,168,392
1157,404,130,72
2718,1417,476,182
1750,771,180,101
2512,1661,726,124
858,248,248,65
1675,833,295,55
1428,966,264,122
406,87,93,5
1964,777,161,353
1727,568,237,192
1854,700,213,68
935,264,115,47
568,227,36,40
1416,593,260,102
1831,573,159,255
2013,1421,747,210
1956,943,316,105
683,168,73,39
1703,1010,124,158
379,126,73,28
76,26,14,8
2193,710,609,146
854,184,279,25
905,432,89,139
2502,1130,1104,55
1675,650,210,105
1817,393,131,198
1870,549,293,94
662,241,94,25
1587,738,211,293
2453,1001,717,97
1377,411,198,79
1093,580,141,53
687,254,92,21
1058,270,265,21
674,158,106,25
1685,665,135,237
1610,377,121,148
1223,646,431,50
1398,641,201,214
531,183,145,16
51,16,9,3
526,166,55,15
128,31,11,5
2791,1154,384,292
2820,946,1226,61
383,138,105,13
1192,503,268,26
824,286,207,46
1907,832,196,339
2532,1228,731,168
833,299,79,155
1146,265,356,33
1841,942,214,75
1806,790,195,60
815,386,234,27
981,202,279,43
1743,717,512,74
1194,294,320,34
1197,274,119,171
1397,434,210,93
571,168,97,38
25,7,12,1
2304,1143,747,153
683,188,68,96
465,192,39,77
699,182,165,237
1047,323,47,53
1133,307,233,55
270,42,21,13
423,236,73,57
832,338,100,180
1461,586,160,114
1412,435,176,62
1573,501,277,240
126,57,34,4
1726,1101,153,284
272,80,44,10
1160,402,192,49
1494,605,143,220
1971,1331,219,299
2837,1387,366,792
352,106,46,17
1149,499,98,261
505,238,110,10
2434,1071,411,173
1599,428,424,76
1245,350,244,123
2823,1350,612,345
659,325,52,132
634,304,97,18
1342,473,285,74
1233,514,384,51
496,133,157,16
2536,1155,220,158
1669,590,199,109
1108,491,101,180
43,3,2,1
1880,813,410,95
2246,1748,747,214
1867,569,162,337
2394,911,443,140
291,110,25,37
2192,763,258,284
1070,323,105,112
272,51,39,42
1200,425,234,71
1557,616,163,56
343,104,89,8
1280,487,138,118
1610,669,342,99
1431,624,211,75
305,137,87,16
1513,645,451,87
460,124,98,10
615,167,154,43
466,180,115,16
447,178,121,12
1027,411,136,236
287,109,35,26
863,314,109,79
1666,549,248,49
42,13,5,2
112,44,24,11
1708,606,335,98
1482,529,423,33
1227,580,252,77
1751,566,180,342
433,213,175,30
1333,511,314,92
1095,514,110,58
1606,493,250,367
2852,1434,302,331
1263,443,133,99
926,380,62,24
244,80,31,22
1036,299,115,190
635,124,255,110
1965,747,542,122
2020,543,342,94
2420,1446,310,738
283,77,31,75
113,22,8,29
470,205,41,54
320,87,72,14
526,187,126,47
813,331,96,58
192,43,42,6
2239,972,305,502
305,76,31,15
908,296,149,84
2152,762,202,154
2845,1675,291,164
2106,918,190,378
212,83,43,6
710,364,178,29
2538,1659,436,213
482,85,163,15
1538,616,117,209
857,215,98,107
1163,365,333,32
583,79,218,49
2730,1726,249,268
1754,709,570,138
358,129,52,36
159,43,33,8
703,285,47,100
539,141,74,88
2529,1047,248,193
1551,818,526,64
1799,586,227,133
397,129,90,26
1421,611,340,80
1298,397,539,30
2063,900,153,312
1891,1528,585,266
238,58,60,2
394,117,61,56
366,106,47,20
475,169,68,30
386,166,41,58
1040,316,311,40
151,54,12,17
1046,408,99,155
1525,464,173,335
2531,1446,462,338
1291,517,157,183
1807,497,224,124
2471,776,599,533
538,262,85,33
2947,2356,659,906
1064,527,219,64
171,83,45,19
1324,587,502,96
960,317,146,62
1544,829,167,203
2190,1029,264,488
1428,496,152,287
1232,299,273,71
2085,975,375,276
1270,584,306,58
2003,740,235,265
1753,678,187,110
859,373,97,35
1732,681,179,335
777,152,108,54
447,135,124,29
2244,1344,288,417
1190,445,149,75
293,191,130,9
293,126,52,9
1776,815,229,48
1424,769,353,82
584,304,207,63
397,120,62,14
1134,590,240,58
52,14,10,3
1268,426,410,132
675,210,84,55
135,63,33,7
462,160,48,55
484,113,95,21
2164,1196,475,97
1333,516,306,49
134,14,11,18
299,137,32,34
74,42,5,6
2132,975,636,264
198,79,23,11
560,241,223,31
1263,410,227,131
314,82,25,20
1068,420,258,37
2188,756,226,188
2649,1742,285,160
575,219,76,41
609,139,129,26
1123,444,95,226
1265,327,387,31
408,124,59,52
2836,1805,326,831
1643,543,184,192
427,156,57,14
418,127,45,19
432,146,121,7
